"ENSEMBL","ENTREZID"
"ENSG00000119541","9525"
"ENSG00000143297","83416"
"ENSG00000131732","84240"
"ENSG00000139547","8608"
"ENSG00000089009","6128"
"ENSG00000227599","101927138"
"ENSG00000205060","84912"
"ENSG00000285758","124901966"
"ENSG00000184012","7113"
"ENSG00000184012","124905021"
"ENSG00000113327","2566"
"ENSG00000132603","51388"
"ENSG00000173212","126868"
"ENSG00000164091","80335"
"ENSG00000177234","404216"
"ENSG00000254004","339324"
"ENSG00000188690","7390"
"ENSG00000143621","3608"
"ENSG00000203727","389432"
"ENSG00000173762","924"
"ENSG00000243089","124909401"
"ENSG00000201785","692233"
"ENSG00000205913","100128788"
"ENSG00000239617","100271306"
"ENSG00000248599","441374"
"ENSG00000196670","643836"
"ENSG00000288596","56260"
"ENSG00000255267","399886"
"ENSG00000255267","101928812"
"ENSG00000115163","1058"
"ENSG00000151131","121053"
"ENSG00000242288","113939925"
"ENSG00000187239","23048"
"ENSG00000246366","286190"
"ENSG00000290803","285484"
"ENSG00000069020","375449"
"ENSG00000166670","4319"
"ENSG00000105509","3036"
"ENSG00000288082","124908011"
"ENSG00000143167","10223"
"ENSG00000233122","119437"
"ENSG00000051009","84067"
"ENSG00000150510","220108"
"ENSG00000263412","116435298"
"ENSG00000187054","339967"
"ENSG00000171791","596"
"ENSG00000179057","283284"
"ENSG00000122008","51426"
"ENSG00000110092","595"
"ENSG00000196912","57730"
"ENSG00000173531","4485"
"ENSG00000270490","390597"
"ENSG00000231806","101928099"
"ENSG00000181418","23109"
"ENSG00000244921","107075130"
"ENSG00000184613","4753"
"ENSG00000173338","10089"
"ENSG00000145907","10146"
"ENSG00000273828","124904917"
"ENSG00000139636","55716"
"ENSG00000160570","162989"
"ENSG00000242134","100270834"
"ENSG00000167183","79170"
"ENSG00000234387","124901641"
"ENSG00000213551","23234"
"ENSG00000118689","2309"
"ENSG00000119139","9414"
"ENSG00000185219","353274"
"ENSG00000260850","102723323"
"ENSG00000065060","54887"
"ENSG00000068650","23250"
"ENSG00000112200","26036"
"ENSG00000282591","641702"
"ENSG00000143013","8543"
"ENSG00000239921","101927149"
"ENSG00000108960","23531"
"ENSG00000279301","127077"
"ENSG00000160408","30815"
"ENSG00000109906","7704"
"ENSG00000090382","4069"
"ENSG00000148704","11023"
"ENSG00000268480","105372267"
"ENSG00000164897","83590"
"ENSG00000285077","89839"
"ENSG00000235770","646324"
"ENSG00000180938","137209"
"ENSG00000251340","109729150"
"ENSG00000106460","54664"
"ENSG00000130311","79016"
"ENSG00000180113","221400"
"ENSG00000233024","105376752"
"ENSG00000239961","23547"
"ENSG00000111224","57097"
"ENSG00000132432","23480"
"ENSG00000259175","101929586"
"ENSG00000273709","124904136"
"ENSG00000273709","124904138"
"ENSG00000273709","124904139"
"ENSG00000273709","124904141"
"ENSG00000273709","124904142"
"ENSG00000273709","124904143"
"ENSG00000273709","124907963"
"ENSG00000273709","124907964"
"ENSG00000273709","124907965"
"ENSG00000274062","124904138"
"ENSG00000274062","124904139"
"ENSG00000274062","124904141"
"ENSG00000274062","124904142"
"ENSG00000274062","124904143"
"ENSG00000274062","124907963"
"ENSG00000274062","124907964"
"ENSG00000274062","124907965"
"ENSG00000274432","124904137"
"ENSG00000274432","124904138"
"ENSG00000274432","124904139"
"ENSG00000274432","124904141"
"ENSG00000274432","124904142"
"ENSG00000274432","124904143"
"ENSG00000274432","124907963"
"ENSG00000274432","124907964"
"ENSG00000274432","124907965"
"ENSG00000274585","6066"
"ENSG00000274862","124904138"
"ENSG00000274862","124904139"
"ENSG00000274862","124904141"
"ENSG00000274862","124904142"
"ENSG00000274862","124904143"
"ENSG00000274862","124907963"
"ENSG00000274862","124907964"
"ENSG00000274862","124907965"
"ENSG00000275219","124904138"
"ENSG00000275219","124904139"
"ENSG00000275219","124904141"
"ENSG00000275219","124904142"
"ENSG00000275219","124904143"
"ENSG00000275219","124907963"
"ENSG00000275219","124907964"
"ENSG00000275219","124907965"
"ENSG00000275616","124904135"
"ENSG00000275616","124904138"
"ENSG00000275616","124904139"
"ENSG00000275616","124904141"
"ENSG00000275616","124904142"
"ENSG00000275616","124904143"
"ENSG00000275616","124907963"
"ENSG00000275616","124907964"
"ENSG00000275616","124907965"
"ENSG00000276596","124904138"
"ENSG00000276596","124904139"
"ENSG00000276596","124904141"
"ENSG00000276596","124904142"
"ENSG00000276596","124904143"
"ENSG00000276596","124907963"
"ENSG00000276596","124907964"
"ENSG00000276596","124907965"
"ENSG00000277903","124904138"
"ENSG00000277903","124904139"
"ENSG00000277903","124904140"
"ENSG00000277903","124904141"
"ENSG00000277903","124904142"
"ENSG00000277903","124904143"
"ENSG00000277903","124907963"
"ENSG00000277903","124907964"
"ENSG00000277903","124907965"
"ENSG00000278048","124904138"
"ENSG00000278048","124904139"
"ENSG00000278048","124904141"
"ENSG00000278048","124904142"
"ENSG00000278048","124904143"
"ENSG00000278048","124907963"
"ENSG00000278048","124907964"
"ENSG00000278048","124907965"
"ENSG00000278591","124904138"
"ENSG00000278591","124904139"
"ENSG00000278591","124904141"
"ENSG00000278591","124904142"
"ENSG00000278591","124904143"
"ENSG00000278591","124904144"
"ENSG00000278591","124907963"
"ENSG00000278591","124907964"
"ENSG00000278591","124907965"
"ENSG00000121904","114784"
"ENSG00000241313","100128025"
"ENSG00000117228","2633"
"ENSG00000124107","6590"
"ENSG00000149636","79980"
"ENSG00000223443","377630"
"ENSG00000177511","51046"
"ENSG00000230221","643342"
"ENSG00000147475","11160"
"ENSG00000130787","9026"
"ENSG00000169598","1677"
"ENSG00000187621","124903372"
"ENSG00000108947","1949"
"ENSG00000113597","80006"
"ENSG00000273540","123624"
"ENSG00000261570","105375538"
"ENSG00000103852","64927"
"ENSG00000267339","148145"
"ENSG00000110446","51296"
"ENSG00000065882","23216"
"ENSG00000258136","101929162"
"ENSG00000186049","319101"
"ENSG00000116005","51449"
"ENSG00000006283","8913"
"ENSG00000163646","7401"
"ENSG00000176463","28232"
"ENSG00000284240","101927844"
"ENSG00000134852","9575"
"ENSG00000161847","125950"
"ENSG00000224209","199899"
"ENSG00000107562","6387"
"ENSG00000102195","9248"
"ENSG00000178966","80010"
"ENSG00000235300","105371807"
"ENSG00000132952","10208"
"ENSG00000290374","348926"
"ENSG00000205644","100270910"
"ENSG00000228395","101929270"
"ENSG00000261609","8139"
"ENSG00000147099","55869"
"ENSG00000100823","328"
"ENSG00000171517","23566"
"ENSG00000214146","647323"
"ENSG00000144381","3329"
"ENSG00000163884","28999"
"ENSG00000249396","101929412"
"ENSG00000227948","100420226"
"ENSG00000180263","55785"
"ENSG00000141219","55028"
"ENSG00000212127","50840"
"ENSG00000212127","106707243"
"ENSG00000249899","121232372"
"ENSG00000213090","100420110"
"ENSG00000115084","80255"
"ENSG00000176046","26471"
"ENSG00000185933","255022"
"ENSG00000245685","728339"
"ENSG00000203737","9293"
"ENSG00000113396","28965"
"ENSG00000277769","100271870"
"ENSG00000152778","24138"
"ENSG00000073008","5817"
"ENSG00000161016","6132"
"ENSG00000175329","91464"
"ENSG00000198681","4100"
"ENSG00000224414","100533848"
"ENSG00000138669","5593"
"ENSG00000145685","10184"
"ENSG00000131591","54991"
"ENSG00000197085","404744"
"ENSG00000137720","64776"
"ENSG00000148677","27063"
"ENSG00000215883","606495"
"ENSG00000269416","104472717"
"ENSG00000112742","7272"
"ENSG00000162746","127943"
"ENSG00000198574","117157"
"ENSG00000064012","841"
"ENSG00000171916","654346"
"ENSG00000171916","124907928"
"ENSG00000289355","101928334"
"ENSG00000266921","101928063"
"ENSG00000052723","80143"
"ENSG00000233334","101927944"
"ENSG00000160145","8997"
"ENSG00000170270","84520"
"ENSG00000121769","2170"
"ENSG00000112812","10279"
"ENSG00000164707","26266"
"ENSG00000235731","105370737"
"ENSG00000274600","440804"
"ENSG00000249558","100421090"
"ENSG00000170775","2861"
"ENSG00000105948","79989"
"ENSG00000168004","117245"
"ENSG00000254463","111082977"
"ENSG00000184144","6900"
"ENSG00000153214","84910"
"ENSG00000233922","105372840"
"ENSG00000222033","440925"
"ENSG00000139364","114795"
"ENSG00000214147","100131685"
"ENSG00000271945","105377862"
"ENSG00000107738","64115"
"ENSG00000198246","55315"
"ENSG00000198740","22834"
"ENSG00000204577","11025"
"ENSG00000204577","102725035"
"ENSG00000204577","107987425"
"ENSG00000204577","107987462"
"ENSG00000154473","9184"
"ENSG00000178386","7766"
"ENSG00000196109","163223"
"ENSG00000212807","402317"
"ENSG00000258912","102724380"
"ENSG00000163964","54965"
"ENSG00000102057","3750"
"ENSG00000215630","118126072"
"ENSG00000267065","101928514"
"ENSG00000140386","49855"
"ENSG00000226913","100132677"
"ENSG00000113645","23286"
"ENSG00000178852","124989"
"ENSG00000126010","2925"
"ENSG00000221949","283416"
"ENSG00000277241","100420833"
"ENSG00000221813","135946"
"ENSG00000159388","7832"
"ENSG00000226469","100420505"
"ENSG00000075275","9620"
"ENSG00000170846","93622"
"ENSG00000246174","100289388"
"ENSG00000258710","348120"
"ENSG00000258710","124905510"
"ENSG00000283638","124905221"
"ENSG00000100372","10478"
"ENSG00000142634","79180"
"ENSG00000141540","94015"
"ENSG00000089169","22895"
"ENSG00000226367","93654"
"ENSG00000223611","170067"
"ENSG00000276399","284124"
"ENSG00000218549","81078"
"ENSG00000254746","105376654"
"ENSG00000149571","84623"
"ENSG00000102901","80152"
"ENSG00000161010","51149"
"ENSG00000247137","100506282"
"ENSG00000254377","100130155"
"ENSG00000079263","11262"
"ENSG00000172428","150678"
"ENSG00000214114","26292"
"ENSG00000102445","80183"
"ENSG00000225154","100533626"
"ENSG00000235054","284661"
"ENSG00000229807","7503"
"ENSG00000180116","283461"
"ENSG00000238086","100418740"
"ENSG00000291139","349152"
"ENSG00000159128","3460"
"ENSG00000198835","57165"
"ENSG00000118816","10983"
"ENSG00000024048","23304"
"ENSG00000221643","677843"
"ENSG00000178772","1370"
"ENSG00000074370","489"
"ENSG00000231918","730100"
"ENSG00000268257","100271873"
"ENSG00000280441","105379507"
"ENSG00000147804","55630"
"ENSG00000115604","8809"
"ENSG00000206834","677792"
"ENSG00000231304","100874028"
"ENSG00000231304","101927829"
"ENSG00000160298","54058"
"ENSG00000183496","84206"
"ENSG00000120156","7010"
"ENSG00000204544","394263"
"ENSG00000164099","8492"
"ENSG00000166923","26585"
"ENSG00000078246","7289"
"ENSG00000125648","79085"
"ENSG00000259974","140828"
"ENSG00000103042","55238"
"ENSG00000146039","10050"
"ENSG00000229833","100131801"
"ENSG00000160818","54865"
"ENSG00000189056","5649"
"ENSG00000152380","167555"
"ENSG00000165359","203522"
"ENSG00000241635","54658"
"ENSG00000260343","101928752"
"ENSG00000162692","7412"
"ENSG00000186103","503582"
"ENSG00000072756","51095"
"ENSG00000169418","4881"
"ENSG00000166351","317754"
"ENSG00000290292","57594"
"ENSG00000258057","100286844"
"ENSG00000277483","106480501"
"ENSG00000215853","126638"
"ENSG00000285781","100505502"
"ENSG00000186918","55893"
"ENSG00000105245","9253"
"ENSG00000141098","81577"
"ENSG00000238025","100420920"
"ENSG00000178199","340152"
"ENSG00000205940","391634"
"ENSG00000092439","54822"
"ENSG00000137310","6941"
"ENSG00000248477","643784"
"ENSG00000250687","728535"
"ENSG00000287243","100129223"
"ENSG00000140368","9051"
"ENSG00000247151","338739"
"ENSG00000007129","90273"
"ENSG00000173432","6288"
"ENSG00000113328","900"
"ENSG00000261398","112268173"
"ENSG00000284395","105371045"
"ENSG00000256981","338414"
"ENSG00000130487","113730"
"ENSG00000100292","3162"
"ENSG00000151914","667"
"ENSG00000163564","149628"
"ENSG00000088053","51206"
"ENSG00000115355","55704"
"ENSG00000179008","317761"
"ENSG00000119778","54454"
"ENSG00000112379","57221"
"ENSG00000129292","51105"
"ENSG00000115677","3069"
"ENSG00000164776","5260"
"ENSG00000196132","4661"
"ENSG00000140525","55215"
"ENSG00000196597","158431"
"ENSG00000188312","401541"
"ENSG00000168283","648"
"ENSG00000233009","100885778"
"ENSG00000148734","64106"
"ENSG00000174282","57659"
"ENSG00000132170","5468"
"ENSG00000108823","6442"
"ENSG00000125386","8603"
"ENSG00000163795","130557"
"ENSG00000258162","139281645"
"ENSG00000134109","9695"
"ENSG00000176903","9240"
"ENSG00000117592","9588"
"ENSG00000130775","9473"
"ENSG00000103707","123263"
"ENSG00000215788","8718"
"ENSG00000217733","442267"
"ENSG00000203527","101927447"
"ENSG00000137693","10413"
"ENSG00000198298","220992"
"ENSG00000235651","100422338"
"ENSG00000064999","23294"
"ENSG00000235530","107984969"
"ENSG00000258464","105370409"
"ENSG00000231172","101927884"
"ENSG00000230497","100421774"
"ENSG00000149294","4684"
"ENSG00000213742","102724826"
"ENSG00000176230","390436"
"ENSG00000129493","25938"
"ENSG00000157303","203328"
"ENSG00000269707","5455"
"ENSG00000172986","727936"
"ENSG00000182504","79598"
"ENSG00000105991","3198"
"ENSG00000266242","100631251"
"ENSG00000021762","114879"
"ENSG00000139144","5288"
"ENSG00000290461","284233"
"ENSG00000065328","55388"
"ENSG00000131055","84701"
"ENSG00000230876","285045"
"ENSG00000261251","105373058"
"ENSG00000261528","100419017"
"ENSG00000143631","2312"
"ENSG00000096996","3594"
"ENSG00000249885","100874374"
"ENSG00000237401","100505964"
"ENSG00000108387","5414"
"ENSG00000100577","2954"
"ENSG00000198373","11060"
"ENSG00000259267","105378349"
"ENSG00000077092","5915"
"ENSG00000114544","54946"
"ENSG00000175279","378708"
"ENSG00000243927","64968"
"ENSG00000198816","140467"
"ENSG00000203972","389396"
"ENSG00000012048","672"
"ENSG00000127914","10142"
"ENSG00000162444","116362"
"ENSG00000124074","84080"
"ENSG00000261272","100507679"
"ENSG00000160219","139716"
"ENSG00000084444","57613"
"ENSG00000177455","930"
"ENSG00000142657","5226"
"ENSG00000214671","100270907"
"ENSG00000141642","55520"
"ENSG00000171951","7857"
"ENSG00000005339","1387"
"ENSG00000084463","51729"
"ENSG00000286496","124904601"
"ENSG00000188827","84464"
"ENSG00000258551","101926928"
"ENSG00000101361","10528"
"ENSG00000189186","347442"
"ENSG00000205643","150383"
"ENSG00000178363","810"
"ENSG00000004779","4706"
"ENSG00000138675","2250"
"ENSG00000047849","4134"
"ENSG00000170473","84305"
"ENSG00000164483","154075"
"ENSG00000256399","100419700"
"ENSG00000267508","26974"
"ENSG00000145354","493856"
"ENSG00000119685","23093"
"ENSG00000242247","26286"
"ENSG00000281357","100129716"
"ENSG00000165164","286464"
"ENSG00000186564","2306"
"ENSG00000111704","79923"
"ENSG00000160447","29941"
"ENSG00000225526","100129480"
"ENSG00000205333","100418751"
"ENSG00000095110","120400"
"ENSG00000204278","283999"
"ENSG00000268350","29057"
"ENSG00000268350","727866"
"ENSG00000116147","7143"
"ENSG00000224114","100271063"
"ENSG00000230399","100420552"
"ENSG00000237872","645682"
"ENSG00000140416","7168"
"ENSG00000196584","7516"
"ENSG00000160691","6464"
"ENSG00000164047","820"
"ENSG00000113649","10915"
"ENSG00000233208","400238"
"ENSG00000168079","286133"
"ENSG00000158786","64600"
"ENSG00000183470","286023"
"ENSG00000152580","285313"
"ENSG00000164434","2173"
"ENSG00000189410","400745"
"ENSG00000168393","1841"
"ENSG00000157426","132949"
"ENSG00000079950","8417"
"ENSG00000144791","8994"
"ENSG00000034239","79645"
"ENSG00000249042","121232370"
"ENSG00000143184","6375"
"ENSG00000144644","339896"
"ENSG00000160190","54020"
"ENSG00000225377","100507459"
"ENSG00000144057","84620"
"ENSG00000277785","100033432"
"ENSG00000236991","101927983"
"ENSG00000164587","6208"
"ENSG00000213719","1192"
"ENSG00000168081","5368"
"ENSG00000164778","2020"
"ENSG00000238245","392335"
"ENSG00000213930","2592"
"ENSG00000124067","6560"
"ENSG00000232724","106480328"
"ENSG00000110887","1610"
"ENSG00000225683","729658"
"ENSG00000107404","1855"
"ENSG00000019549","6591"
"ENSG00000264247","400657"
"ENSG00000139797","140432"
"ENSG00000144119","165257"
"ENSG00000224895","100421729"
"ENSG00000236383","100874261"
"ENSG00000140263","6652"
"ENSG00000025156","3298"
"ENSG00000233930","338651"
"ENSG00000105364","51073"
"ENSG00000118564","26234"
"ENSG00000135324","112609"
"ENSG00000185379","5892"
"ENSG00000231028","100131814"
"ENSG00000180219","196472"
"ENSG00000261221","100507290"
"ENSG00000250569","100420307"
"ENSG00000214745","644924"
"ENSG00000231789","101929074"
"ENSG00000119596","56252"
"ENSG00000187595","201181"
"ENSG00000107593","9033"
"ENSG00000127980","5189"
"ENSG00000173826","81033"
"ENSG00000186118","374973"
"ENSG00000147059","54466"
"ENSG00000181908","100996455"
"ENSG00000103148","8131"
"ENSG00000068308","55593"
"ENSG00000008300","1951"
"ENSG00000174485","10260"
"ENSG00000242110","23600"
"ENSG00000267882","100131496"
"ENSG00000137776","79811"
"ENSG00000258526","105370460"
"ENSG00000196712","4763"
"ENSG00000241468","9551"
"ENSG00000177108","283576"
"ENSG00000214980","152845"
"ENSG00000105825","7980"
"ENSG00000097007","25"
"ENSG00000268058","100421702"
"ENSG00000135480","3855"
"ENSG00000100299","410"
"ENSG00000181577","221416"
"ENSG00000116962","4811"
"ENSG00000121933","57413"
"ENSG00000204460","151121"
"ENSG00000143382","54507"
"ENSG00000133101","8900"
"ENSG00000249937","646241"
"ENSG00000162337","4041"
"ENSG00000109684","116449"
"ENSG00000257522","102724934"
"ENSG00000215151","26983"
"ENSG00000075303","55972"
"ENSG00000116729","79971"
"ENSG00000132549","157680"
"ENSG00000137210","81853"
"ENSG00000267767","400685"
"ENSG00000267767","126568845"
"ENSG00000092607","6913"
"ENSG00000134684","8565"
"ENSG00000224809","392368"
"ENSG00000286106","101929796"
"ENSG00000079337","10411"
"ENSG00000111653","51147"
"ENSG00000239437","106481127"
"ENSG00000232046","100507073"
"ENSG00000232046","101060019"
"ENSG00000110060","83480"
"ENSG00000119979","404636"
"ENSG00000230133","400839"
"ENSG00000088451","23483"
"ENSG00000272034","26822"
"ENSG00000134690","55143"
"ENSG00000228016","91149"
"ENSG00000105793","85865"
"ENSG00000105793","101927446"
"ENSG00000242220","140290"
"ENSG00000234394","440896"
"ENSG00000234394","101929800"
"ENSG00000145832","153328"
"ENSG00000026751","57823"
"ENSG00000287996","124903236"
"ENSG00000105829","10282"
"ENSG00000114353","2771"
"ENSG00000157851","56896"
"ENSG00000180549","2529"
"ENSG00000188171","199777"
"ENSG00000074800","2023"
"ENSG00000236977","101927547"
"ENSG00000110324","3587"
"ENSG00000281026","116828"
"ENSG00000221818","64641"
"ENSG00000160255","3689"
"ENSG00000109854","10553"
"ENSG00000224904","390997"
"ENSG00000229794","107075231"
"ENSG00000100373","7380"
"ENSG00000012174","51360"
"ENSG00000132970","10810"
"ENSG00000143105","3744"
"ENSG00000196600","387601"
"ENSG00000290692","613038"
"ENSG00000134001","1965"
"ENSG00000225934","100421606"
"ENSG00000214629","414254"
"ENSG00000230923","150992"
"ENSG00000169035","5650"
"ENSG00000153048","23589"
"ENSG00000231528","286333"
"ENSG00000141505","432"
"ENSG00000129667","79651"
"ENSG00000213215","26211"
"ENSG00000256862","105369609"
"ENSG00000185231","4158"
"ENSG00000140262","6938"
"ENSG00000108854","64750"
"ENSG00000164188","202151"
"ENSG00000178567","9852"
"ENSG00000174749","132720"
"ENSG00000163029","79677"
"ENSG00000254299","105377728"
"ENSG00000242371","28930"
"ENSG00000080345","55183"
"ENSG00000102683","6445"
"ENSG00000261683","100505583"
"ENSG00000234255","105374780"
"ENSG00000130119","54552"
"ENSG00000196184","26476"
"ENSG00000264230","728113"
"ENSG00000105136","79744"
"ENSG00000280832","399972"
"ENSG00000183671","2825"
"ENSG00000162738","57216"
"ENSG00000112685","55770"
"ENSG00000106819","54829"
"ENSG00000165209","55342"
"ENSG00000227676","103724388"
"ENSG00000189046","121642"
"ENSG00000048140","26262"
"ENSG00000156017","138199"
"ENSG00000175782","55508"
"ENSG00000236197","105375405"
"ENSG00000226140","102724039"
"ENSG00000279486","144125"
"ENSG00000154358","84033"
"ENSG00000166828","6340"
"ENSG00000141437","147407"
"ENSG00000023191","6050"
"ENSG00000188386","5535"
"ENSG00000262516","127460882"
"ENSG00000152092","460"
"ENSG00000185988","126520"
"ENSG00000186458","400830"
"ENSG00000198951","4668"
"ENSG00000101940","64743"
"ENSG00000170485","4862"
"ENSG00000149050","7761"
"ENSG00000228513","100419679"
"ENSG00000265843","101927715"
"ENSG00000198931","353"
"ENSG00000261616","128193289"
"ENSG00000100276","10633"
"ENSG00000261373","100128881"
"ENSG00000254266","101927003"
"ENSG00000291056","285961"
"ENSG00000147655","340419"
"ENSG00000178295","348654"
"ENSG00000223731","100130302"
"ENSG00000250754","101928877"
"ENSG00000287819","105375709"
"ENSG00000137672","7225"
"ENSG00000169442","1043"
"ENSG00000254579","100419712"
"ENSG00000196466","90576"
"ENSG00000290933","90011"
"ENSG00000197706","254783"
"ENSG00000226372","139425"
"ENSG00000290476","283507"
"ENSG00000234718","100271464"
"ENSG00000180785","143503"
"ENSG00000256235","85027"
"ENSG00000228198","127062"
"ENSG00000112378","64065"
"ENSG00000283988","112488745"
"ENSG00000182177","401036"
"ENSG00000174136","285704"
"ENSG00000219712","100421511"
"ENSG00000172578","89857"
"ENSG00000153140","1070"
"ENSG00000066336","6688"
"ENSG00000119125","9615"
"ENSG00000104131","8669"
"ENSG00000287258","124901391"
"ENSG00000137073","55833"
"ENSG00000281880","440034"
"ENSG00000281880","103157000"
"ENSG00000234187","170547"
"ENSG00000229042","101927159"
"ENSG00000182447","131149"
"ENSG00000182950","161753"
"ENSG00000213973","7652"
"ENSG00000143355","56956"
"ENSG00000121446","353299"
"ENSG00000231249","100996539"
"ENSG00000050555","10319"
"ENSG00000196553","440184"
"ENSG00000006194","10127"
"ENSG00000147485","137902"
"ENSG00000182255","3739"
"ENSG00000270332","101928550"
"ENSG00000270332","105376193"
"ENSG00000179029","84314"
"ENSG00000250358","102467214"
"ENSG00000070748","1103"
"ENSG00000121621","81930"
"ENSG00000163394","886"
"ENSG00000172869","1657"
"ENSG00000152620","133686"
"ENSG00000249738","285626"
"ENSG00000249738","105377683"
"ENSG00000146223","285855"
"ENSG00000173933","5936"
"ENSG00000113790","1962"
"ENSG00000235582","100129017"
"ENSG00000170855","51499"
"ENSG00000136231","10643"
"ENSG00000290560","653188"
"ENSG00000109534","54433"
"ENSG00000170956","1084"
"ENSG00000180104","11336"
"ENSG00000205639","388931"
"ENSG00000269825","122539214"
"ENSG00000110958","10728"
"ENSG00000120685","80209"
"ENSG00000166924","222950"
"ENSG00000170571","133418"
"ENSG00000233611","121853074"
"ENSG00000206552","100506275"
"ENSG00000104823","1891"
"ENSG00000170471","57148"
"ENSG00000197093","79690"
"ENSG00000138131","84171"
"ENSG00000198963","6096"
"ENSG00000166073","11245"
"ENSG00000166049","139135"
"ENSG00000006453","55971"
"ENSG00000088899","9762"
"ENSG00000165288","254065"
"ENSG00000233503","442157"
"ENSG00000231131","105378305"
"ENSG00000230778","100131244"
"ENSG00000187116","353514"
"ENSG00000250682","285708"
"ENSG00000226806","100507600"
"ENSG00000042286","84883"
"ENSG00000166856","11318"
"ENSG00000165194","57526"
"ENSG00000101938","91851"
"ENSG00000105650","5143"
"ENSG00000185761","339366"
"ENSG00000204252","3111"
"ENSG00000280870","101928469"
"ENSG00000122971","35"
"ENSG00000130255","25873"
"ENSG00000261327","105371401"
"ENSG00000108018","114815"
"ENSG00000235407","440602"
"ENSG00000224401","643507"
"ENSG00000198128","391192"
"ENSG00000162592","148870"
"ENSG00000169372","8738"
"ENSG00000115274","83444"
"ENSG00000064218","58524"
"ENSG00000111875","25842"
"ENSG00000163605","151987"
"ENSG00000198182","84775"
"ENSG00000069018","57113"
"ENSG00000215029","100996648"
"ENSG00000182378","55344"
"ENSG00000292344","55344"
"ENSG00000213414","345471"
"ENSG00000108506","57508"
"ENSG00000167323","6786"
"ENSG00000164023","166929"
"ENSG00000230314","100506409"
"ENSG00000109118","57649"
"ENSG00000166900","6809"
"ENSG00000150756","134145"
"ENSG00000185864","440345"
"ENSG00000131153","51659"
"ENSG00000253955","285593"
"ENSG00000196639","3269"
"ENSG00000235713","100128334"
"ENSG00000122584","30010"
"ENSG00000090097","57060"
"ENSG00000283025","124903925"
"ENSG00000188263","400935"
"ENSG00000217930","51025"
"ENSG00000161664","92591"
"ENSG00000185775","389730"
"ENSG00000106537","27075"
"ENSG00000187066","100130348"
"ENSG00000212712","107985122"
"ENSG00000233093","100128420"
"ENSG00000181163","4869"
"ENSG00000182372","2055"
"ENSG00000114942","1933"
"ENSG00000142541","23521"
"ENSG00000102032","5973"
"ENSG00000224429","100652865"
"ENSG00000110328","374378"
"ENSG00000167286","915"
"ENSG00000036257","8452"
"ENSG00000188549","388115"
"ENSG00000164326","9607"
"ENSG00000260840","100996478"
"ENSG00000205250","1874"
"ENSG00000263547","339298"
"ENSG00000279249","102724859"
"ENSG00000070770","1459"
"ENSG00000286027","105372808"
"ENSG00000147324","9258"
"ENSG00000185129","5813"
"ENSG00000249691","100421154"
"ENSG00000131914","79727"
"ENSG00000197125","26493"
"ENSG00000107175","10488"
"ENSG00000095261","5711"
"ENSG00000166793","219539"
"ENSG00000153558","25827"
"ENSG00000157514","1831"
"ENSG00000180662","319145"
"ENSG00000081870","51668"
"ENSG00000125445","51081"
"ENSG00000132819","55544"
"ENSG00000115008","3552"
"ENSG00000106066","54504"
"ENSG00000130684","26152"
"ENSG00000261153","342443"
"ENSG00000179859","284023"
"ENSG00000228728","111082972"
"ENSG00000139146","58516"
"ENSG00000106809","4969"
"ENSG00000232160","101928578"
"ENSG00000105520","64748"
"ENSG00000231427","102723605"
"ENSG00000128928","3712"
"ENSG00000166317","79933"
"ENSG00000155926","6503"
"ENSG00000170615","375611"
"ENSG00000127511","23309"
"ENSG00000197283","8831"
"ENSG00000173597","27284"
"ENSG00000095397","25861"
"ENSG00000188558","391211"
"ENSG00000279331","55472"
"ENSG00000185090","149175"
"ENSG00000257279","100506551"
"ENSG00000143473","3756"
"ENSG00000169403","5724"
"ENSG00000276040","26165"
"ENSG00000163053","151473"
"ENSG00000102243","51442"
"ENSG00000063046","1975"
"ENSG00000120049","30819"
"ENSG00000187514","5757"
"ENSG00000245148","100506020"
"ENSG00000278540","31"
"ENSG00000135424","3679"
"ENSG00000237135","100421371"
"ENSG00000162511","7805"
"ENSG00000086696","3294"
"ENSG00000204227","6015"
"ENSG00000134207","148281"
"ENSG00000222501","106481870"
"ENSG00000108395","4591"
"ENSG00000248529","101928651"
"ENSG00000035403","7414"
"ENSG00000122176","2331"
"ENSG00000116251","6146"
"ENSG00000166046","255394"
"ENSG00000196437","148266"
"ENSG00000260102","101928698"
"ENSG00000220891","648691"
"ENSG00000246350","121676925"
"ENSG00000254519","100507384"
"ENSG00000117500","50999"
"ENSG00000280789","79447"
"ENSG00000146648","1956"
"ENSG00000161381","57125"
"ENSG00000265489","100128006"
"ENSG00000171246","4884"
"ENSG00000150456","221143"
"ENSG00000237595","101927512"
"ENSG00000091181","3568"
"ENSG00000231934","105372587"
"ENSG00000115414","2335"
"ENSG00000134815","9704"
"ENSG00000250308","100419717"
"ENSG00000137868","64220"
"ENSG00000214946","353149"
"ENSG00000223974","106481697"
"ENSG00000072195","10290"
"ENSG00000103522","50615"
"ENSG00000228436","105378663"
"ENSG00000158517","653361"
"ENSG00000264515","284395"
"ENSG00000119715","2103"
"ENSG00000171204","55863"
"ENSG00000275895","102724594"
"ENSG00000095066","29911"
"ENSG00000232401","54089"
"ENSG00000226235","284576"
"ENSG00000130021","8226"
"ENSG00000181785","219447"
"ENSG00000253119","100421357"
"ENSG00000145934","57451"
"ENSG00000253363","124906685"
"ENSG00000259905","791114"
"ENSG00000259905","101928840"
