"ENSEMBL","ENTREZID"
"ENSG00000280997","101805488"
"ENSG00000197322","400591"
"ENSG00000102178","8266"
"ENSG00000224586","2880"
"ENSG00000124557","696"
"ENSG00000221910","135948"
"ENSG00000112249","10973"
"ENSG00000130724","27243"
"ENSG00000105664","1311"
"ENSG00000124126","57580"
"ENSG00000287616","105377918"
"ENSG00000104413","54845"
"ENSG00000169314","150248"
"ENSG00000290706","387644"
"ENSG00000092148","25831"
"ENSG00000168970","8681"
"ENSG00000167447","55181"
"ENSG00000158882","84134"
"ENSG00000269834","102724105"
"ENSG00000131686","765"
"ENSG00000196189","64218"
"ENSG00000183340","8690"
"ENSG00000213123","255758"
"ENSG00000111641","4839"
"ENSG00000280145","102724701"
"ENSG00000280145","124905527"
"ENSG00000205695","100129554"
"ENSG00000213972","132542980"
"ENSG00000186960","387978"
"ENSG00000248712","283152"
"ENSG00000197085","404744"
"ENSG00000179817","117196"
"ENSG00000254486","105376554"
"ENSG00000198855","11153"
"ENSG00000269043","105372316"
"ENSG00000178723","392305"
"ENSG00000283462","101930276"
"ENSG00000235760","644093"
"ENSG00000291065","441666"
"ENSG00000134815","9704"
"ENSG00000164733","1508"
"ENSG00000142856","23421"
"ENSG00000104823","1891"
"ENSG00000181634","9966"
"ENSG00000144481","79054"
"ENSG00000235885","101927661"
"ENSG00000229311","101927827"
"ENSG00000228382","100506443"
"ENSG00000013293","57709"
"ENSG00000179144","168537"
"ENSG00000071282","29995"
"ENSG00000223443","377630"
"ENSG00000268516","105372482"
"ENSG00000270442","100131033"
"ENSG00000235777","100873933"
"ENSG00000119865","25927"
"ENSG00000104537","312"
"ENSG00000134198","10100"
"ENSG00000229031","107075167"
"ENSG00000263201","100131303"
"ENSG00000204103","9935"
"ENSG00000065809","83641"
"ENSG00000085491","29957"
"ENSG00000221102","100124539"
"ENSG00000238116","392508"
"ENSG00000144354","83879"
"ENSG00000015520","29881"
"ENSG00000258735","145216"
"ENSG00000243986","100419069"
"ENSG00000172935","116535"
"ENSG00000164100","9348"
"ENSG00000139266","92979"
"ENSG00000115306","6711"
"ENSG00000117069","81849"
"ENSG00000196497","79711"
"ENSG00000182993","144608"
"ENSG00000174946","29909"
"ENSG00000197616","4624"
"ENSG00000163328","151556"
"ENSG00000069018","57113"
"ENSG00000029639","51106"
"ENSG00000227929","100288831"
"ENSG00000085465","5016"
"ENSG00000171621","80176"
"ENSG00000180861","283422"
"ENSG00000090621","8761"
"ENSG00000119973","2834"
"ENSG00000203876","100505933"
"ENSG00000157184","1376"
"ENSG00000119004","57404"
"ENSG00000125813","5075"
"ENSG00000253554","102724623"
"ENSG00000140365","54939"
"ENSG00000256988","139432815"
"ENSG00000268621","645553"
"ENSG00000106344","55131"
"ENSG00000251350","100506827"
"ENSG00000197251","401253"
"ENSG00000173250","134391"
"ENSG00000134986","9315"
"ENSG00000281664","100861504"
"ENSG00000236383","100874261"
"ENSG00000248079","100507466"
"ENSG00000135069","29968"
"ENSG00000101951","9506"
"ENSG00000166736","3359"
"ENSG00000244176","390206"
"ENSG00000127884","1892"
"ENSG00000234750","729274"
"ENSG00000104848","3743"
"ENSG00000167377","7571"
"ENSG00000241399","9936"
"ENSG00000177030","10522"
"ENSG00000178033","254228"
"ENSG00000153347","153643"
"ENSG00000204460","151121"
"ENSG00000144744","9039"
"ENSG00000113615","10802"
"ENSG00000149948","8091"
"ENSG00000260610","100419016"
"ENSG00000183310","127068"
"ENSG00000223728","391092"
"ENSG00000127364","50832"
"ENSG00000186038","285242"
"ENSG00000100167","55964"
"ENSG00000197437","441933"
"ENSG00000100416","55687"
"ENSG00000261446","100874187"
"ENSG00000213940","402214"
"ENSG00000140950","57707"
"ENSG00000228223","493812"
"ENSG00000228223","107986583"
"ENSG00000138413","3417"
"ENSG00000241388","283460"
"ENSG00000253301","100507651"
"ENSG00000170425","136"
"ENSG00000181562","10876"
"ENSG00000117707","5629"
"ENSG00000177830","66005"
"ENSG00000101444","191"
"ENSG00000290864","103752586"
"ENSG00000148053","4915"
"ENSG00000225339","139281638"
"ENSG00000198028","147741"
"ENSG00000135378","79056"
"ENSG00000106290","6878"
"ENSG00000164091","80335"
"ENSG00000169727","2873"
"ENSG00000108219","81619"
"ENSG00000095059","1725"
"ENSG00000165181","158401"
"ENSG00000274756","729842"
"ENSG00000023228","4719"
"ENSG00000173825","220359"
"ENSG00000235300","105371807"
"ENSG00000020219","155100"
"ENSG00000248923","100506169"
"ENSG00000167612","341405"
"ENSG00000289011","105371749"
"ENSG00000246422","100505658"
"ENSG00000248587","101929745"
"ENSG00000248587","105374729"
"ENSG00000248587","105374731"
"ENSG00000147059","54466"
"ENSG00000176893","81282"
"ENSG00000165376","9075"
"ENSG00000106330","64598"
"ENSG00000255008","105369317"
"ENSG00000224354","100873176"
"ENSG00000235538","124901499"
"ENSG00000170777","89882"
"ENSG00000234129","121847985"
"ENSG00000105136","79744"
"ENSG00000101292","128674"
"ENSG00000176256","127540"
"ENSG00000233012","100419489"
"ENSG00000229261","101928994"
"ENSG00000042980","10863"
"ENSG00000188467","283652"
"ENSG00000283740","112488746"
"ENSG00000105085","9441"
"ENSG00000225477","100631258"
"ENSG00000283345","100652840"
"ENSG00000130021","8226"
"ENSG00000231192","26341"
"ENSG00000163705","115795"
"ENSG00000047662","27146"
"ENSG00000137804","51203"
"ENSG00000225106","139355210"
"ENSG00000207063","100033413"
"ENSG00000240370","283345"
"ENSG00000121966","7852"
"ENSG00000249635","101929577"
"ENSG00000235400","652549"
"ENSG00000213973","7652"
"ENSG00000178966","80010"
"ENSG00000284693","100506022"
"ENSG00000008382","84954"
"ENSG00000156219","419"
"ENSG00000177599","126069"
"ENSG00000146094","79930"
"ENSG00000100591","10598"
"ENSG00000198455","158586"
"ENSG00000213222","100422473"
"ENSG00000171729","55092"
"ENSG00000136156","9445"
"ENSG00000206903","109617003"
"ENSG00000228367","100996384"
"ENSG00000232685","348021"
"ENSG00000010165","51603"
"ENSG00000112320","55084"
"ENSG00000006831","79602"
"ENSG00000013619","10046"
"ENSG00000113249","26762"
"ENSG00000230317","101926971"
"ENSG00000118242","55686"
"ENSG00000196844","399967"
"ENSG00000228564","100506050"
"ENSG00000182986","162967"
"ENSG00000157500","26060"
"ENSG00000152256","5163"
"ENSG00000169208","26533"
"ENSG00000271639","100422710"
"ENSG00000255693","400046"
"ENSG00000170374","121340"
"ENSG00000267369","645744"
"ENSG00000126733","117154"
"ENSG00000163719","64419"
"ENSG00000267586","284260"
"ENSG00000232237","647219"
"ENSG00000260832","101928417"
"ENSG00000255345","139281643"
"ENSG00000166016","25841"
"ENSG00000142405","91662"
"ENSG00000251655","5542"
"ENSG00000251655","653247"
"ENSG00000050405","51474"
"ENSG00000188739","23029"
"ENSG00000224406","253573"
"ENSG00000184374","10584"
"ENSG00000255836","100419928"
"ENSG00000214967","101059938"
"ENSG00000230615","107984948"
"ENSG00000199377","26828"
"ENSG00000178445","2731"
"ENSG00000121335","653247"
"ENSG00000090861","16"
"ENSG00000171962","83450"
"ENSG00000132554","26166"
"ENSG00000153789","339145"
"ENSG00000284848","101927464"
"ENSG00000268066","100126270"
"ENSG00000287119","101929510"
"ENSG00000127334","8445"
"ENSG00000198358","101928372"
"ENSG00000177614","79605"
"ENSG00000224625","200149"
"ENSG00000197408","1555"
"ENSG00000179542","139065"
"ENSG00000173928","126074"
"ENSG00000186367","100127206"
"ENSG00000102195","9248"
"ENSG00000285723","128706665"
"ENSG00000274529","645832"
"ENSG00000285564","401282"
"ENSG00000145241","1060"
"ENSG00000218521","132542983"
"ENSG00000258274","101928731"
"ENSG00000105202","2091"
"ENSG00000224383","92340"
"ENSG00000166716","9640"
"ENSG00000196730","1612"
"ENSG00000177138","171483"
"ENSG00000136490","80774"
"ENSG00000180357","23060"
"ENSG00000167914","284110"
"ENSG00000013725","923"
"ENSG00000168496","2237"
"ENSG00000167461","4218"
"ENSG00000126266","2864"
"ENSG00000112218","81491"
"ENSG00000139354","283431"
"ENSG00000177673","165100"
"ENSG00000240859","100507642"
"ENSG00000173200","165631"
"ENSG00000255484","387810"
"ENSG00000231924","5669"
"ENSG00000231924","5672"
"ENSG00000189299","139628"
"ENSG00000016602","22802"
"ENSG00000214324","285311"
"ENSG00000160862","563"
"ENSG00000176318","643976"
"ENSG00000257752","100420011"
"ENSG00000082438","22837"
"ENSG00000290692","613038"
"ENSG00000185760","56479"
"ENSG00000275563","100508046"
"ENSG00000162069","146439"
"ENSG00000224429","100652865"
"ENSG00000100138","4809"
"ENSG00000175262","148345"
"ENSG00000185101","338440"
"ENSG00000260807","115804232"
"ENSG00000173918","114897"
"ENSG00000230223","6315"
"ENSG00000277301","101929698"
"ENSG00000198835","57165"
"ENSG00000085377","5550"
"ENSG00000267313","641516"
"ENSG00000206656","100033429"
"ENSG00000207460","727708"
"ENSG00000178904","147991"
"ENSG00000103044","3038"
"ENSG00000256223","7556"
"ENSG00000121749","64786"
"ENSG00000130294","547"
"ENSG00000095321","1384"
"ENSG00000121075","9496"
"ENSG00000134627","143689"
"ENSG00000258320","100128674"
"ENSG00000174669","3177"
"ENSG00000059758","5128"
"ENSG00000251209","91948"
"ENSG00000251209","101927286"
"ENSG00000251209","101927310"
"ENSG00000198153","100130108"
"ENSG00000280055","641384"
"ENSG00000211789","28673"
"ENSG00000171649","284307"
"ENSG00000198840","4537"
"ENSG00000285722","124905143"
"ENSG00000092108","23256"
"ENSG00000259175","101929586"
"ENSG00000260298","100418960"
"ENSG00000225981","107986756"
"ENSG00000231090","109729135"
"ENSG00000164342","7098"
"ENSG00000290964","102723968"
"ENSG00000102316","10916"
"ENSG00000196405","51466"
"ENSG00000088451","23483"
"ENSG00000229153","285965"
"ENSG00000249267","400084"
"ENSG00000176697","627"
"ENSG00000036565","6570"
"ENSG00000138794","839"
"ENSG00000287090","340090"
"ENSG00000179761","51268"
"ENSG00000123610","7130"
"ENSG00000132561","4147"
"ENSG00000186163","207147"
"ENSG00000286615","105379199"
"ENSG00000151725","79682"
"ENSG00000224401","643507"
"ENSG00000278301","100631248"
"ENSG00000166169","27343"
"ENSG00000253558","100422441"
"ENSG00000073754","922"
"ENSG00000173933","5936"
"ENSG00000236946","341333"
"ENSG00000003096","90293"
"ENSG00000140488","60677"
"ENSG00000249899","121232372"
"ENSG00000173581","29903"
"ENSG00000150361","57626"
"ENSG00000164112","132332"
"ENSG00000166329","101927581"
"ENSG00000205571","6606"
"ENSG00000205571","6607"
"ENSG00000124201","57169"
"ENSG00000255002","100128233"
"ENSG00000264964","102724397"
"ENSG00000228656","441442"
"ENSG00000278057","1527"
"ENSG00000221878","5676"
"ENSG00000173567","165082"
"ENSG00000162434","3716"
"ENSG00000255107","100288097"
"ENSG00000260898","100287559"
"ENSG00000145536","170690"
"ENSG00000258758","440180"
"ENSG00000186326","388531"
"ENSG00000185313","6336"
"ENSG00000249476","285638"
"ENSG00000172215","10663"
"ENSG00000142657","5226"
"ENSG00000189099","345062"
"ENSG00000051009","84067"
"ENSG00000130119","54552"
"ENSG00000105793","85865"
"ENSG00000105793","101927446"
"ENSG00000198932","9737"
"ENSG00000270903","100421415"
"ENSG00000101000","10544"
"ENSG00000203645","100820709"
"ENSG00000126062","11070"
"ENSG00000245954","100996286"
"ENSG00000159593","8883"
"ENSG00000205835","647309"
"ENSG00000070047","57661"
"ENSG00000224414","100533848"
"ENSG00000248401","391674"
"ENSG00000187522","51182"
"ENSG00000241135","100498859"
"ENSG00000213599","100526830"
"ENSG00000173198","10800"
"ENSG00000232258","283953"
"ENSG00000174292","8711"
"ENSG00000114491","7372"
"ENSG00000223561","646588"
"ENSG00000100577","2954"
"ENSG00000251419","391798"
"ENSG00000250579","101929176"
"ENSG00000174007","84984"
"ENSG00000118113","4317"
"ENSG00000166750","162394"
"ENSG00000167851","11314"
"ENSG00000101892","23439"
"ENSG00000137266","63027"
"ENSG00000163703","78987"
"ENSG00000229699","101928009"
"ENSG00000235582","100129017"
"ENSG00000222044","140577508"
"ENSG00000233338","349408"
"ENSG00000147050","7403"
"ENSG00000163534","115350"
"ENSG00000164294","493869"
"ENSG00000236404","401491"
"ENSG00000234751","100127949"
"ENSG00000145850","91937"
"ENSG00000280739","285266"
"ENSG00000280739","440952"
"ENSG00000290871","2970"
"ENSG00000183760","390928"
"ENSG00000226982","1061"
"ENSG00000260785","101928165"
"ENSG00000215070","442459"
"ENSG00000206932","106478914"
"ENSG00000207357","103625684"
"ENSG00000207507","101954271"
"ENSG00000272055","26826"
"ENSG00000174358","340024"
"ENSG00000189357","389761"
"ENSG00000218766","100133102"
"ENSG00000224177","100874055"
"ENSG00000180878","160298"
"ENSG00000274286","151"
"ENSG00000099840","113177"
"ENSG00000051523","1535"
"ENSG00000290496","101929006"
"ENSG00000101306","85366"
"ENSG00000253423","100533622"
"ENSG00000125246","171425"
"ENSG00000254650","109729118"
"ENSG00000116649","6723"
"ENSG00000172867","3849"
"ENSG00000061987","23041"
"ENSG00000256128","387895"
"ENSG00000256128","100996671"
"ENSG00000185177","90827"
"ENSG00000214456","440503"
"ENSG00000128617","611"
"ENSG00000270554","100422200"
"ENSG00000228915","81175"
"ENSG00000228716","1719"
"ENSG00000229474","197135"
"ENSG00000283839","105373780"
"ENSG00000145012","4026"
"ENSG00000006740","9912"
"ENSG00000184148","163778"
"ENSG00000198890","55170"
"ENSG00000207523","26782"
"ENSG00000288821","105371354"
"ENSG00000164164","54726"
"ENSG00000123561","6906"
"ENSG00000214626","100422384"
"ENSG00000167554","162963"
"ENSG00000259666","253044"
"ENSG00000184478","390083"
"ENSG00000180708","391107"
"ENSG00000204913","100505591"
"ENSG00000108384","5889"
"ENSG00000204481","729528"
"ENSG00000226746","140771"
"ENSG00000249481","221409"
"ENSG00000205269","100113407"
"ENSG00000138109","1559"
"ENSG00000170486","140807"
"ENSG00000139974","145389"
"ENSG00000221947","389668"
"ENSG00000260161","107075134"
"ENSG00000175809","158506"
"ENSG00000244122","54577"
"ENSG00000177535","127623"
"ENSG00000269526","147664"
"ENSG00000115297","3196"
"ENSG00000124772","57699"
"ENSG00000166211","121599"
"ENSG00000224478","124901449"
"ENSG00000201302","26783"
"ENSG00000184385","150147"
"ENSG00000237827","100128863"
"ENSG00000130402","81"
"ENSG00000163959","200931"
"ENSG00000099219","79956"
"ENSG00000152689","25780"
"ENSG00000256268","105369807"
"ENSG00000242268","100507661"
"ENSG00000269155","441179"
"ENSG00000211662","28796"
"ENSG00000123307","58158"
"ENSG00000234073","107986032"
"ENSG00000171459","392390"
"ENSG00000234125","391698"
"ENSG00000168411","55159"
"ENSG00000172059","8462"
"ENSG00000142046","641649"
"ENSG00000258136","101929162"
"ENSG00000223810","391099"
"ENSG00000291113","728554"
"ENSG00000133800","10894"
"ENSG00000215450","100271252"
"ENSG00000237406","266625"
"ENSG00000230542","100359394"
"ENSG00000263914","100873345"
"ENSG00000292347","100359394"
"ENSG00000176248","29882"
"ENSG00000083635","26747"
"ENSG00000250802","728723"
"ENSG00000234667","389120"
"ENSG00000124469","1088"
"ENSG00000260969","102724047"
"ENSG00000264104","100129135"
"ENSG00000066926","2235"
"ENSG00000198056","5557"
"ENSG00000114113","5948"
"ENSG00000188107","346007"
"ENSG00000273111","147719"
"ENSG00000226010","100419786"
"ENSG00000232564","101927257"
"ENSG00000254770","81304"
"ENSG00000178467","54681"
"ENSG00000147576","137872"
"ENSG00000154265","23461"
"ENSG00000197798","79607"
"ENSG00000178498","196403"
"ENSG00000111364","57696"
"ENSG00000213420","221914"
"ENSG00000234754","400804"
"ENSG00000162585","199990"
"ENSG00000108784","4669"
"ENSG00000064225","10402"
"ENSG00000107485","2625"
"ENSG00000278889","56656"
"ENSG00000287000","124903585"
"ENSG00000142973","1580"
"ENSG00000164325","134288"
"ENSG00000171049","2358"
"ENSG00000081059","6932"
"ENSG00000228151","101928733"
"ENSG00000213090","100420110"
"ENSG00000171219","55561"
"ENSG00000211780","6956"
"ENSG00000248565","391696"
"ENSG00000176340","1351"
"ENSG00000135355","84694"
"ENSG00000103168","9013"
"ENSG00000198951","4668"
"ENSG00000227474","100271034"
"ENSG00000266971","390872"
"ENSG00000227189","105374344"
"ENSG00000158445","3745"
"ENSG00000237055","107075176"
"ENSG00000076662","3385"
"ENSG00000204610","89870"
"ENSG00000235440","100270858"
"ENSG00000163053","151473"
"ENSG00000138684","59067"
"ENSG00000183077","125061"
"ENSG00000152804","3087"
"ENSG00000089012","55423"
"ENSG00000260258","100288763"
"ENSG00000181625","79008"
"ENSG00000181625","130134321"
"ENSG00000230479","105369301"
"ENSG00000214367","79441"
"ENSG00000286985","105379242"
"ENSG00000180104","11336"
"ENSG00000258727","102724814"
"ENSG00000076344","8786"
"ENSG00000225321","101929663"
"ENSG00000142634","79180"
"ENSG00000158077","338323"
"ENSG00000148584","29974"
"ENSG00000198771","92241"
"ENSG00000253704","101926977"
"ENSG00000137672","7225"
"ENSG00000140006","112840"
"ENSG00000199753","692227"
"ENSG00000184022","127069"
"ENSG00000198429","7620"
"ENSG00000219712","100421511"
"ENSG00000220721","442179"
"ENSG00000286785","285768"
"ENSG00000109158","2557"
"ENSG00000275716","100420742"
"ENSG00000212864","727800"
"ENSG00000176401","126272"
"ENSG00000214063","7106"
"ENSG00000142273","23624"
"ENSG00000235651","100422338"
"ENSG00000113739","8614"
"ENSG00000256019","338413"
"ENSG00000180089","255043"
"ENSG00000124789","9972"
"ENSG00000252213","109616975"
"ENSG00000260582","100420710"
"ENSG00000163106","27306"
"ENSG00000224008","101927796"
"ENSG00000095464","5146"
"ENSG00000164346","10412"
"ENSG00000181803","341799"
"ENSG00000137869","1588"
"ENSG00000072315","7224"
"ENSG00000139351","50511"
"ENSG00000231718","400800"
"ENSG00000126005","101410538"
"ENSG00000234982","100271211"
"ENSG00000163646","7401"
"ENSG00000163792","150921"
"ENSG00000135315","22832"
"ENSG00000244474","54657"
"ENSG00000108924","3131"
"ENSG00000079739","5236"
"ENSG00000198883","114824"
"ENSG00000203335","101929998"
"ENSG00000225997","81315"
"ENSG00000164761","4982"
"ENSG00000174348","127435"
"ENSG00000224718","101928751"
"ENSG00000242550","5273"
"ENSG00000198815","22887"
"ENSG00000224504","101929662"
"ENSG00000111667","8078"
"ENSG00000254299","105377728"
"ENSG00000149489","6094"
"ENSG00000110799","7450"
"ENSG00000205978","57523"
"ENSG00000118017","51146"
"ENSG00000187763","81695"
"ENSG00000238086","100418740"
"ENSG00000127328","117177"
"ENSG00000132199","55556"
"ENSG00000107890","22852"
"ENSG00000085999","8438"
"ENSG00000177283","8325"
"ENSG00000254783","100289518"
"ENSG00000233067","100873942"
"ENSG00000259225","101928227"
"ENSG00000185942","286183"
"ENSG00000221933","392138"
"ENSG00000168610","6774"
"ENSG00000140983","89941"
"ENSG00000046774","51438"
"ENSG00000101439","1471"
"ENSG00000163519","50852"
"ENSG00000226891","101927084"
"ENSG00000226026","101928118"
"ENSG00000102290","27328"
"ENSG00000170421","3856"
"ENSG00000176204","80059"
"ENSG00000231043","644456"
"ENSG00000286106","101929796"
"ENSG00000139154","121536"
"ENSG00000241525","105371430"
"ENSG00000181626","342850"
"ENSG00000122694","152007"
"ENSG00000203814","440689"
"ENSG00000168955","79853"
"ENSG00000233039","100873266"
"ENSG00000232628","101927143"
"ENSG00000205089","645121"
"ENSG00000204296","10665"
"ENSG00000163155","388695"
"ENSG00000225934","100421606"
"ENSG00000229727","100506274"
"ENSG00000083454","5026"
"ENSG00000164743","157773"
"ENSG00000136848","153090"
"ENSG00000163431","25802"
"ENSG00000258548","100505967"
"ENSG00000081760","65985"
"ENSG00000184108","339976"
"ENSG00000176406","9699"
"ENSG00000251287","644974"
"ENSG00000231199","100873270"
"ENSG00000174677","653753"
"ENSG00000184347","6586"
"ENSG00000196248","219873"
"ENSG00000172995","10777"
"ENSG00000152578","2893"
"ENSG00000084754","3030"
"ENSG00000169962","83756"
"ENSG00000169752","145957"
"ENSG00000253955","285593"
"ENSG00000153790","136895"
"ENSG00000149609","128864"
"ENSG00000237009","84850"
"ENSG00000136750","2572"
"ENSG00000170191","140838"
"ENSG00000253679","105375679"
"ENSG00000181518","338662"
"ENSG00000215021","11331"
"ENSG00000142623","29943"
"ENSG00000287003","107986482"
"ENSG00000068885","57560"
"ENSG00000251664","56137"
"ENSG00000181374","6357"
"ENSG00000211802","28661"
"ENSG00000140455","9960"
"ENSG00000167390","651452"
"ENSG00000189350","165186"
"ENSG00000243130","5680"
"ENSG00000175155","388403"
"ENSG00000253351","619344"
"ENSG00000173757","6777"
"ENSG00000181325","81159"
"ENSG00000198931","353"
"ENSG00000226281","105374901"
"ENSG00000147485","137902"
"ENSG00000132938","23281"
"ENSG00000173698","10149"
"ENSG00000016402","53832"
"ENSG00000147896","56832"
"ENSG00000058404","816"
"ENSG00000129757","1028"
"ENSG00000284607","105374988"
"ENSG00000103460","27324"
"ENSG00000179240","100506127"
"ENSG00000124721","1769"
"ENSG00000262919","92002"
"ENSG00000276128","100131760"
"ENSG00000147874","54801"
"ENSG00000079931","26002"
"ENSG00000136463","51204"
"ENSG00000187535","9742"
"ENSG00000265354","100287932"
"ENSG00000160323","11093"
"ENSG00000165527","382"
"ENSG00000128595","813"
"ENSG00000122406","6125"
"ENSG00000135697","53630"
"ENSG00000236795","101928700"
"ENSG00000198678","390313"
"ENSG00000064995","6882"
"ENSG00000187824","388335"
"ENSG00000116667","81563"
"ENSG00000152049","23704"
"ENSG00000177489","81470"
"ENSG00000280953","101927381"
"ENSG00000235165","392265"
"ENSG00000234492","285456"
"ENSG00000241119","54600"
"ENSG00000211772","28638"
"ENSG00000278903","124905527"
"ENSG00000099330","79629"
"ENSG00000168826","166793"
"ENSG00000174255","7634"
"ENSG00000287797","124904219"
"ENSG00000141200","84643"
"ENSG00000254923","392196"
"ENSG00000259043","100288948"
"ENSG00000255352","100422381"
"ENSG00000173065","55731"
"ENSG00000197584","10242"
"ENSG00000251497","100507091"
"ENSG00000260930","101927273"
"ENSG00000132004","84261"
"ENSG00000214629","414254"
"ENSG00000176887","6664"
"ENSG00000129003","54832"
"ENSG00000187857","390323"
"ENSG00000168246","92181"
"ENSG00000136297","221938"
"ENSG00000213316","4056"
"ENSG00000275066","11276"
"ENSG00000235376","729020"
"ENSG00000131143","1327"
"ENSG00000185475","374395"
"ENSG00000288568","101928737"
"ENSG00000068097","63897"
"ENSG00000109046","26118"
"ENSG00000280594","110806272"
"ENSG00000169618","10887"
"ENSG00000125266","1948"
"ENSG00000234700","107075138"
"ENSG00000053371","8574"
"ENSG00000148798","9118"
"ENSG00000249156","112488739"
"ENSG00000260372","147429"
"ENSG00000247708","100507266"
"ENSG00000247626","92935"
"ENSG00000078668","7419"
"ENSG00000145087","9515"
"ENSG00000221977","26686"
"ENSG00000289811","90499"
"ENSG00000048392","50484"
"ENSG00000125611","84269"
"ENSG00000125877","3704"
"ENSG00000231500","6222"
"ENSG00000125247","84899"
"ENSG00000023191","6050"
"ENSG00000163081","151278"
"ENSG00000236078","101929086"
"ENSG00000280693","100505839"
"ENSG00000291281","344875"
"ENSG00000283434","111064647"
"ENSG00000251347","100420406"
"ENSG00000164040","10424"
"ENSG00000270387","100420036"
"ENSG00000149925","226"
"ENSG00000220575","100128264"
"ENSG00000257279","100506551"
"ENSG00000179840","644997"
"ENSG00000188060","115273"
"ENSG00000253972","105375726"
"ENSG00000204257","3108"
"ENSG00000281264","104548972"
"ENSG00000266265","136259"
"ENSG00000224137","102724714"
"ENSG00000178297","360200"
"ENSG00000163825","83597"
"ENSG00000221855","259287"
"ENSG00000246548","283575"
"ENSG00000290567","158381"
"ENSG00000250036","28894"
"ENSG00000187266","2057"
"ENSG00000108239","23232"
"ENSG00000232373","100873204"
"ENSG00000124334","3581"
"ENSG00000292373","3581"
"ENSG00000250170","100874298"
"ENSG00000176435","161198"
"ENSG00000196150","58500"
"ENSG00000251223","107075139"
"ENSG00000267680","7767"
"ENSG00000100629","145508"
"ENSG00000078725","1620"
"ENSG00000269404","6689"
"ENSG00000156469","51001"
"ENSG00000236366","153910"
"ENSG00000232613","102724233"
"ENSG00000126262","2867"
"ENSG00000152661","2697"
"ENSG00000174238","5306"
"ENSG00000177369","124871"
"ENSG00000116815","965"
"ENSG00000110693","55553"
"ENSG00000224709","121270"
"ENSG00000169598","1677"
"ENSG00000148444","23412"
"ENSG00000133687","83857"
"ENSG00000153363","84791"
"ENSG00000106526","653857"
"ENSG00000227939","116935"
"ENSG00000184599","284467"
"ENSG00000182634","390265"
"ENSG00000185306","115749"
"ENSG00000196967","199704"
"ENSG00000244687","7335"
"ENSG00000188306","344657"
"ENSG00000214078","8904"
"ENSG00000114529","79669"
"ENSG00000255197","127138868"
"ENSG00000184471","390664"
"ENSG00000207442","100033418"
"ENSG00000254394","101927141"
"ENSG00000197712","92689"
"ENSG00000135905","55619"
"ENSG00000287980","105378930"
"ENSG00000227284","402679"
"ENSG00000177692","54943"
"ENSG00000196449","79693"
"ENSG00000258661","105370455"
"ENSG00000165188","138065"
"ENSG00000235768","100129259"
"ENSG00000137449","132864"
"ENSG00000214651","645482"
"ENSG00000211632","28876"
"ENSG00000234741","60674"
"ENSG00000184497","348013"
"ENSG00000271647","644743"
"ENSG00000248477","643784"
"ENSG00000250687","728535"
"ENSG00000262209","56102"
"ENSG00000170044","131368"
"ENSG00000229109","102723989"
"ENSG00000181031","9501"
"ENSG00000186866","23275"
"ENSG00000213307","390612"
"ENSG00000242385","100506724"
"ENSG00000185480","55010"
"ENSG00000100012","266629"
"ENSG00000140015","27133"
"ENSG00000174231","10594"
"ENSG00000176148","55346"
"ENSG00000112559","4188"
"ENSG00000264247","400657"
"ENSG00000151466","132320"
"ENSG00000211751","28639"
"ENSG00000132514","10462"
"ENSG00000263002","10780"
"ENSG00000130208","341"
"ENSG00000171703","6919"
"ENSG00000256750","105370014"
"ENSG00000283988","112488745"
"ENSG00000171772","93426"
"ENSG00000164451","221301"
"ENSG00000087842","8544"
"ENSG00000136011","55576"
"ENSG00000221838","9179"
"ENSG00000259040","100526836"
"ENSG00000165695","158067"
"ENSG00000180423","283254"
"ENSG00000235430","100130110"
"ENSG00000258988","326276"
"ENSG00000206260","729627"
"ENSG00000217315","81694"
"ENSG00000226421","442525"
"ENSG00000223350","28773"
"ENSG00000178982","27335"
"ENSG00000140937","1009"
"ENSG00000100983","2937"
"ENSG00000053918","3784"
"ENSG00000229248","147468"
"ENSG00000175294","117144"
"ENSG00000091732","51530"
"ENSG00000132952","10208"
"ENSG00000255582","26534"
"ENSG00000188611","56624"
"ENSG00000136108","26586"
"ENSG00000229701","100873226"
"ENSG00000247877","121232371"
"ENSG00000250974","105374642"
"ENSG00000142089","10410"
"ENSG00000223534","106480429"
"ENSG00000156983","7862"
"ENSG00000270379","256957"
"ENSG00000164897","83590"
"ENSG00000167962","90850"
"ENSG00000197557","92104"
"ENSG00000248553","81261"
"ENSG00000110042","23220"
"ENSG00000238213","440142"
"ENSG00000246067","100506233"
"ENSG00000163121","93082"
"ENSG00000113100","1007"
"ENSG00000177181","284716"
"ENSG00000177098","6330"
"ENSG00000288898","124906119"
"ENSG00000237709","442709"
"ENSG00000224853","100874156"
"ENSG00000090013","645"
"ENSG00000289575","124905233"
"ENSG00000183206","388468"
"ENSG00000228808","100873890"
"ENSG00000236819","101060544"
"ENSG00000137767","58472"
"ENSG00000127084","89846"
"ENSG00000124227","140731"
"ENSG00000124116","140686"
"ENSG00000152527","130271"
"ENSG00000169964","131616"
"ENSG00000179059","132625"
"ENSG00000182776","401589"
"ENSG00000111305","83445"
"ENSG00000112818","4224"
"ENSG00000173585","10803"
"ENSG00000212125","266657"
"ENSG00000112394","117247"
"ENSG00000157216","23648"
"ENSG00000290764","149620"
